county,ward,office,district,total votes,party,candidate,votes
Fond du Lac,Village Of Kewaskum Wd 6,State Senate,20,0,,Scattering,0
Fond du Lac,Village Of Mount Calvary Ward 1,State Senate,20,70,DEM,Nicholas J. Stamates (Write-In),0
Fond du Lac,Village Of Mount Calvary Ward 1,State Senate,20,70,REP,Duey Stroebel,70
Fond du Lac,Village Of Mount Calvary Ward 1,State Senate,20,70,,Scattering,0
Fond du Lac,Village Of St. Cloud Ward 1,State Senate,20,90,DEM,Nicholas J. Stamates (Write-In),0
Fond du Lac,Village Of St. Cloud Ward 1,State Senate,20,90,REP,Duey Stroebel,90
Fond du Lac,Village Of St. Cloud Ward 1,State Senate,20,90,,Scattering,0
Ozaukee,Town Of Belgium Wards 1-3,State Senate,20,191,DEM,Nicholas J. Stamates (Write-In),0
Ozaukee,Town Of Belgium Wards 1-3,State Senate,20,191,REP,Duey Stroebel,191
Ozaukee,Town Of Belgium Wards 1-3,State Senate,20,191,,Scattering,0
Ozaukee,Town Of Cedarburg Ward 1-2,State Senate,20,232,DEM,Nicholas J. Stamates (Write-In),0
Ozaukee,Town Of Cedarburg Ward 1-2,State Senate,20,232,REP,Duey Stroebel,232
Ozaukee,Town Of Cedarburg Ward 1-2,State Senate,20,232,,Scattering,0
Ozaukee,Town Of Cedarburg Wards 3-4,State Senate,20,239,DEM,Nicholas J. Stamates (Write-In),1
Ozaukee,Town Of Cedarburg Wards 3-4,State Senate,20,239,REP,Duey Stroebel,238
Ozaukee,Town Of Cedarburg Wards 3-4,State Senate,20,239,,Scattering,0
Ozaukee,"Town Of Cedarburg Wards 5-6,10",State Senate,20,296,DEM,Nicholas J. Stamates (Write-In),1
Ozaukee,"Town Of Cedarburg Wards 5-6,10",State Senate,20,296,REP,Duey Stroebel,295
Ozaukee,"Town Of Cedarburg Wards 5-6,10",State Senate,20,296,,Scattering,0
Ozaukee,Town Of Cedarburg Wards 7-9,State Senate,20,218,DEM,Nicholas J. Stamates (Write-In),0
Ozaukee,Town Of Cedarburg Wards 7-9,State Senate,20,218,REP,Duey Stroebel,218
Ozaukee,Town Of Cedarburg Wards 7-9,State Senate,20,218,,Scattering,0
Ozaukee,Town Of Fredonia Wards 1-4,State Senate,20,323,DEM,Nicholas J. Stamates (Write-In),0
Ozaukee,Town Of Fredonia Wards 1-4,State Senate,20,323,REP,Duey Stroebel,323
Ozaukee,Town Of Fredonia Wards 1-4,State Senate,20,323,,Scattering,0
Ozaukee,Town Of Port Washington Wards 1-2,State Senate,20,369,DEM,Nicholas J. Stamates (Write-In),0
Ozaukee,Town Of Port Washington Wards 1-2,State Senate,20,369,REP,Duey Stroebel,369
Ozaukee,Town Of Port Washington Wards 1-2,State Senate,20,369,,Scattering,0
Ozaukee,Town Of Saukville Wards 1-3,State Senate,20,385,DEM,Nicholas J. Stamates (Write-In),0
Ozaukee,Town Of Saukville Wards 1-3,State Senate,20,385,REP,Duey Stroebel,385
Ozaukee,Town Of Saukville Wards 1-3,State Senate,20,385,,Scattering,0
Ozaukee,Village Of Belgium Wards 1-3,State Senate,20,247,DEM,Nicholas J. Stamates (Write-In),6
Ozaukee,Village Of Belgium Wards 1-3,State Senate,20,247,REP,Duey Stroebel,241
Ozaukee,Village Of Belgium Wards 1-3,State Senate,20,247,,Scattering,0
Ozaukee,Village Of Fredonia Wards 1-3,State Senate,20,232,DEM,Nicholas J. Stamates (Write-In),0
Ozaukee,Village Of Fredonia Wards 1-3,State Senate,20,232,REP,Duey Stroebel,232
Ozaukee,Village Of Fredonia Wards 1-3,State Senate,20,232,,Scattering,0
Ozaukee,Village Of Newburg Ward 3,State Senate,20,9,DEM,Nicholas J. Stamates (Write-In),0
Ozaukee,Village Of Newburg Ward 3,State Senate,20,9,REP,Duey Stroebel,9
Ozaukee,Village Of Newburg Ward 3,State Senate,20,9,,Scattering,0
Ozaukee,Village Of Saukville Wards 1; 6-7,State Senate,20,319,DEM,Nicholas J. Stamates (Write-In),0
Ozaukee,Village Of Saukville Wards 1; 6-7,State Senate,20,319,REP,Duey Stroebel,319
Ozaukee,Village Of Saukville Wards 1; 6-7,State Senate,20,319,,Scattering,0
Ozaukee,Village Of Saukville Wards 2-5,State Senate,20,281,DEM,Nicholas J. Stamates (Write-In),0
Ozaukee,Village Of Saukville Wards 2-5,State Senate,20,281,REP,Duey Stroebel,281
Ozaukee,Village Of Saukville Wards 2-5,State Senate,20,281,,Scattering,0
Ozaukee,City Of Cedarburg Ward 1,State Senate,20,310,DEM,Nicholas J. Stamates (Write-In),1
Ozaukee,City Of Cedarburg Ward 1,State Senate,20,310,REP,Duey Stroebel,309
Ozaukee,City Of Cedarburg Ward 1,State Senate,20,310,,Scattering,0
Ozaukee,City Of Cedarburg Wards 2 & 9,State Senate,20,273,DEM,Nicholas J. Stamates (Write-In),2
Ozaukee,City Of Cedarburg Wards 2 & 9,State Senate,20,273,REP,Duey Stroebel,271
Ozaukee,City Of Cedarburg Wards 2 & 9,State Senate,20,273,,Scattering,0
Ozaukee,City Of Cedarburg Ward 3,State Senate,20,235,DEM,Nicholas J. Stamates (Write-In),2
Ozaukee,City Of Cedarburg Ward 3,State Senate,20,235,REP,Duey Stroebel,233
Ozaukee,City Of Cedarburg Ward 3,State Senate,20,235,,Scattering,0
Ozaukee,City Of Cedarburg Wards 4 & 8,State Senate,20,212,DEM,Nicholas J. Stamates (Write-In),0
Ozaukee,City Of Cedarburg Wards 4 & 8,State Senate,20,212,REP,Duey Stroebel,212
Ozaukee,City Of Cedarburg Wards 4 & 8,State Senate,20,212,,Scattering,0
Ozaukee,City Of Cedarburg Ward 5,State Senate,20,186,DEM,Nicholas J. Stamates (Write-In),0
Ozaukee,City Of Cedarburg Ward 5,State Senate,20,186,REP,Duey Stroebel,186
Ozaukee,City Of Cedarburg Ward 5,State Senate,20,186,,Scattering,0
Ozaukee,City Of Cedarburg Ward 6,State Senate,20,316,DEM,Nicholas J. Stamates (Write-In),0
Ozaukee,City Of Cedarburg Ward 6,State Senate,20,316,REP,Duey Stroebel,316
Ozaukee,City Of Cedarburg Ward 6,State Senate,20,316,,Scattering,0
Ozaukee,City Of Cedarburg Ward 7,State Senate,20,291,DEM,Nicholas J. Stamates (Write-In),0
Ozaukee,City Of Cedarburg Ward 7,State Senate,20,291,REP,Duey Stroebel,291
Ozaukee,City Of Cedarburg Ward 7,State Senate,20,291,,Scattering,0
Ozaukee,City Of Port Washington Ward 1,State Senate,20,372,DEM,Nicholas J. Stamates (Write-In),1
Ozaukee,City Of Port Washington Ward 1,State Senate,20,372,REP,Duey Stroebel,371
Ozaukee,City Of Port Washington Ward 1,State Senate,20,372,,Scattering,0
Ozaukee,City Of Port Washington Ward 2,State Senate,20,263,DEM,Nicholas J. Stamates (Write-In),0
Ozaukee,City Of Port Washington Ward 2,State Senate,20,263,REP,Duey Stroebel,263
Ozaukee,City Of Port Washington Ward 2,State Senate,20,263,,Scattering,0
Ozaukee,City Of Port Washington Ward 3,State Senate,20,295,DEM,Nicholas J. Stamates (Write-In),0
Ozaukee,City Of Port Washington Ward 3,State Senate,20,295,REP,Duey Stroebel,295
Ozaukee,City Of Port Washington Ward 3,State Senate,20,295,,Scattering,0
Ozaukee,City Of Port Washington Ward 4,State Senate,20,210,DEM,Nicholas J. Stamates (Write-In),1
Ozaukee,City Of Port Washington Ward 4,State Senate,20,210,REP,Duey Stroebel,209
Ozaukee,City Of Port Washington Ward 4,State Senate,20,210,,Scattering,0
Ozaukee,City Of Port Washington Ward 5,State Senate,20,381,DEM,Nicholas J. Stamates (Write-In),0
Ozaukee,City Of Port Washington Ward 5,State Senate,20,381,REP,Duey Stroebel,381
Ozaukee,City Of Port Washington Ward 5,State Senate,20,381,,Scattering,0
Ozaukee,City Of Port Washington Ward 6,State Senate,20,220,DEM,Nicholas J. Stamates (Write-In),0
Ozaukee,City Of Port Washington Ward 6,State Senate,20,220,REP,Duey Stroebel,220
Ozaukee,City Of Port Washington Ward 6,State Senate,20,220,,Scattering,0
Ozaukee,City Of Port Washington Ward 7,State Senate,20,335,DEM,Nicholas J. Stamates (Write-In),0
Ozaukee,City Of Port Washington Ward 7,State Senate,20,335,REP,Duey Stroebel,335
Ozaukee,City Of Port Washington Ward 7,State Senate,20,335,,Scattering,0
Sheboygan,Town Of Greenbush Wards 1 - 3,State Senate,20,243,DEM,Nicholas J. Stamates (Write-In),0
Sheboygan,Town Of Greenbush Wards 1 - 3,State Senate,20,243,REP,Duey Stroebel,238
Sheboygan,Town Of Greenbush Wards 1 - 3,State Senate,20,243,,Scattering,5
Sheboygan,Town Of Lyndon Wards 1 - 3,State Senate,20,219,DEM,Nicholas J. Stamates (Write-In),0
Sheboygan,Town Of Lyndon Wards 1 - 3,State Senate,20,219,REP,Duey Stroebel,210
Sheboygan,Town Of Lyndon Wards 1 - 3,State Senate,20,219,,Scattering,9
Sheboygan,Town Of Mitchell Wards 1 - 3,State Senate,20,274,DEM,Nicholas J. Stamates (Write-In),0
Sheboygan,Town Of Mitchell Wards 1 - 3,State Senate,20,274,REP,Duey Stroebel,266
Sheboygan,Town Of Mitchell Wards 1 - 3,State Senate,20,274,,Scattering,8
Sheboygan,Town Of Russell Ward 1,State Senate,20,67,DEM,Nicholas J. Stamates (Write-In),1
Sheboygan,Town Of Russell Ward 1,State Senate,20,67,REP,Duey Stroebel,66
Sheboygan,Town Of Russell Ward 1,State Senate,20,67,,Scattering,0
Sheboygan,Town Of Scott Wards 1-3,State Senate,20,283,DEM,Nicholas J. Stamates (Write-In),0
Sheboygan,Town Of Scott Wards 1-3,State Senate,20,283,REP,Duey Stroebel,279
Sheboygan,Town Of Scott Wards 1-3,State Senate,20,283,,Scattering,4
Sheboygan,Village Of Cascade Ward 1,State Senate,20,98,DEM,Nicholas J. Stamates (Write-In),0
Sheboygan,Village Of Cascade Ward 1,State Senate,20,98,REP,Duey Stroebel,97
Sheboygan,Village Of Cascade Ward 1,State Senate,20,98,,Scattering,1
Sheboygan,Village Of Waldo Ward 1,State Senate,20,94,DEM,Nicholas J. Stamates (Write-In),1
Sheboygan,Village Of Waldo Ward 1,State Senate,20,94,REP,Duey Stroebel,91
Sheboygan,Village Of Waldo Ward 1,State Senate,20,94,,Scattering,2
Washington,Town Of Addison Wards 1-6,State Senate,20,384,DEM,Nicholas J. Stamates (Write-In),0
Washington,Town Of Addison Wards 1-6,State Senate,20,384,REP,Duey Stroebel,376
Washington,Town Of Addison Wards 1-6,State Senate,20,384,,Scattering,8
Washington,Town Of Barton Wards 1 - 4,State Senate,20,393,DEM,Nicholas J. Stamates (Write-In),0
Washington,Town Of Barton Wards 1 - 4,State Senate,20,393,REP,Duey Stroebel,386
Washington,Town Of Barton Wards 1 - 4,State Senate,20,393,,Scattering,7
Washington,Town Of Farmington Wards 1-5,State Senate,20,511,DEM,Nicholas J. Stamates (Write-In),0
Washington,Town Of Farmington Wards 1-5,State Senate,20,511,REP,Duey Stroebel,506
Washington,Town Of Farmington Wards 1-5,State Senate,20,511,,Scattering,5
Washington,Town Of Hartford Wards 1-5,State Senate,20,463,DEM,Nicholas J. Stamates (Write-In),0
Washington,Town Of Hartford Wards 1-5,State Senate,20,463,REP,Duey Stroebel,454
Washington,Town Of Hartford Wards 1-5,State Senate,20,463,,Scattering,9
Washington,Town Of Jackson Wards 1 - 6,State Senate,20,659,DEM,Nicholas J. Stamates (Write-In),2
Washington,Town Of Jackson Wards 1 - 6,State Senate,20,659,REP,Duey Stroebel,657
Washington,Town Of Jackson Wards 1 - 6,State Senate,20,659,,Scattering,0
Washington,Town Of Kewaskum Ward 1 & 2,State Senate,20,256,DEM,Nicholas J. Stamates (Write-In),0
Washington,Town Of Kewaskum Ward 1 & 2,State Senate,20,256,REP,Duey Stroebel,250
Washington,Town Of Kewaskum Ward 1 & 2,State Senate,20,256,,Scattering,6
Washington,Town Of Polk Wards 1-6,State Senate,20,570,DEM,Nicholas J. Stamates (Write-In),0
Washington,Town Of Polk Wards 1-6,State Senate,20,570,REP,Duey Stroebel,555
Washington,Town Of Polk Wards 1-6,State Senate,20,570,,Scattering,15
Washington,Town Of Trenton Wards 1-8,State Senate,20,639,DEM,Nicholas J. Stamates (Write-In),0
Washington,Town Of Trenton Wards 1-8,State Senate,20,639,REP,Duey Stroebel,626
Washington,Town Of Trenton Wards 1-8,State Senate,20,639,,Scattering,13
Washington,Town Of Wayne Wards 1 - 3,State Senate,20,307,DEM,Nicholas J. Stamates (Write-In),0
Washington,Town Of Wayne Wards 1 - 3,State Senate,20,307,REP,Duey Stroebel,302
Washington,Town Of Wayne Wards 1 - 3,State Senate,20,307,,Scattering,5
Washington,Town Of West Bend Wards 1-8,State Senate,20,695,DEM,Nicholas J. Stamates (Write-In),0
Washington,Town Of West Bend Wards 1-8,State Senate,20,695,REP,Duey Stroebel,674
Washington,Town Of West Bend Wards 1-8,State Senate,20,695,,Scattering,21
Washington,Village Of Jackson Wards 1-10,State Senate,20,947,DEM,Nicholas J. Stamates (Write-In),2
Washington,Village Of Jackson Wards 1-10,State Senate,20,947,REP,Duey Stroebel,945
Washington,Village Of Jackson Wards 1-10,State Senate,20,947,,Scattering,0
Washington,"Village Of Kewaskum Wards 1 - 5, 7",State Senate,20,484,DEM,Nicholas J. Stamates (Write-In),0
Washington,"Village Of Kewaskum Wards 1 - 5, 7",State Senate,20,484,REP,Duey Stroebel,465
Washington,"Village Of Kewaskum Wards 1 - 5, 7",State Senate,20,484,,Scattering,19
Washington,Village Of Newburg Wards 1 & 2,State Senate,20,156,DEM,Nicholas J. Stamates (Write-In),0
Washington,Village Of Newburg Wards 1 & 2,State Senate,20,156,REP,Duey Stroebel,154
Washington,Village Of Newburg Wards 1 & 2,State Senate,20,156,,Scattering,2
Washington,Village Of Richfield Ward 4,State Senate,20,234,DEM,Nicholas J. Stamates (Write-In),0
Washington,Village Of Richfield Ward 4,State Senate,20,234,REP,Duey Stroebel,227
Washington,Village Of Richfield Ward 4,State Senate,20,234,,Scattering,7
Washington,"Village Of Richfield Wards 5, 6",State Senate,20,557,DEM,Nicholas J. Stamates (Write-In),0
Washington,"Village Of Richfield Wards 5, 6",State Senate,20,557,REP,Duey Stroebel,549
Washington,"Village Of Richfield Wards 5, 6",State Senate,20,557,,Scattering,8
Washington,Village Of Slinger Wards 1-8,State Senate,20,467,DEM,Nicholas J. Stamates (Write-In),0
Washington,Village Of Slinger Wards 1-8,State Senate,20,467,REP,Duey Stroebel,464
Washington,Village Of Slinger Wards 1-8,State Senate,20,467,,Scattering,3
Washington,City Of Hartford Wards 3 - 5,State Senate,20,217,DEM,Nicholas J. Stamates (Write-In),0
Washington,City Of Hartford Wards 3 - 5,State Senate,20,217,REP,Duey Stroebel,216
Washington,City Of Hartford Wards 3 - 5,State Senate,20,217,,Scattering,1
Washington,"City Of Hartford Wards 6, 9, 10, 15 - 17, 20, 23",State Senate,20,298,DEM,Nicholas J. Stamates (Write-In),0
Washington,"City Of Hartford Wards 6, 9, 10, 15 - 17, 20, 23",State Senate,20,298,REP,Duey Stroebel,288
Washington,"City Of Hartford Wards 6, 9, 10, 15 - 17, 20, 23",State Senate,20,298,,Scattering,10
Washington,"City Of Hartford Wards 11 - 14, 21, 22",State Senate,20,411,DEM,Nicholas J. Stamates (Write-In),0
Washington,"City Of Hartford Wards 11 - 14, 21, 22",State Senate,20,411,REP,Duey Stroebel,394
Washington,"City Of Hartford Wards 11 - 14, 21, 22",State Senate,20,411,,Scattering,17
Washington,City Of West Bend Wards 1-3,State Senate,20,363,DEM,Nicholas J. Stamates (Write-In),1
Washington,City Of West Bend Wards 1-3,State Senate,20,363,REP,Duey Stroebel,362
Washington,City Of West Bend Wards 1-3,State Senate,20,363,,Scattering,0
Washington,City Of West Bend Wards 4-6,State Senate,20,422,DEM,Nicholas J. Stamates (Write-In),0
Washington,City Of West Bend Wards 4-6,State Senate,20,422,REP,Duey Stroebel,398
Washington,City Of West Bend Wards 4-6,State Senate,20,422,,Scattering,24
Washington,City Of West Bend Wards 7-8,State Senate,20,540,DEM,Nicholas J. Stamates (Write-In),0
Washington,City Of West Bend Wards 7-8,State Senate,20,540,REP,Duey Stroebel,527
Washington,City Of West Bend Wards 7-8,State Senate,20,540,,Scattering,13
Washington,City Of West Bend Wards 9-10,State Senate,20,425,DEM,Nicholas J. Stamates (Write-In),0
Washington,City Of West Bend Wards 9-10,State Senate,20,425,REP,Duey Stroebel,412
Washington,City Of West Bend Wards 9-10,State Senate,20,425,,Scattering,13
Washington,City Of West Bend Wards 11-14,State Senate,20,265,DEM,Nicholas J. Stamates (Write-In),0
Washington,City Of West Bend Wards 11-14,State Senate,20,265,REP,Duey Stroebel,259
Washington,City Of West Bend Wards 11-14,State Senate,20,265,,Scattering,6
Washington,"City Of West Bend Wards 15-19, 25, 27",State Senate,20,325,DEM,Nicholas J. Stamates (Write-In),0
Washington,"City Of West Bend Wards 15-19, 25, 27",State Senate,20,325,REP,Duey Stroebel,316
Washington,"City Of West Bend Wards 15-19, 25, 27",State Senate,20,325,,Scattering,9
Washington,City Of West Bend Wards 20-22,State Senate,20,243,DEM,Nicholas J. Stamates (Write-In),0
Washington,City Of West Bend Wards 20-22,State Senate,20,243,REP,Duey Stroebel,238
Washington,City Of West Bend Wards 20-22,State Senate,20,243,,Scattering,5
Washington,"City Of West Bend Wards 23, 24, 26",State Senate,20,546,DEM,Nicholas J. Stamates (Write-In),0
Washington,"City Of West Bend Wards 23, 24, 26",State Senate,20,546,REP,Duey Stroebel,533
Washington,"City Of West Bend Wards 23, 24, 26",State Senate,20,546,,Scattering,13
